Notes:,,,,,
Please do not change the template headings,,,,,
"Date should be in YYYY-MM-DD Format, Card Type Shoulde Be 0, 1, 2, 3, 4, 5",,,,,
"If you are overwriting existing attendance records, 'ID' column mandatory",,,,,
Biometrics ID,Card Type,Date,Time,Location,Device ID
150089,,2024-09-24,20:30:02,,
170341,,2024-09-24,21:09:50,,
170341,,2024-09-24,21:09:51,,
170341,,2024-09-24,21:09:52,,
170311,,2024-09-24,21:17:57,,
170126,,2024-09-24,21:19:37,,
100027,,2024-09-24,21:37:29,,
130024,,2024-09-24,21:55:12,,
110104,,2024-09-24,21:55:59,,
110104,,2024-09-24,21:56:00,,
110136,,2024-09-24,22:00:36,,
910342,,2024-09-24,22:00:43,,
130012,,2024-09-24,22:00:46,,
110103,,2024-09-24,22:01:00,,
40381,,2024-09-24,22:29:15,,
40381,,2024-09-24,22:29:16,,
160048,,2024-09-24,22:41:27,,
120038,,2024-09-25,04:49:59,,
120048,,2024-09-25,05:36:25,,
100051,,2024-09-25,05:45:04,,
220050,,2024-09-25,05:55:34,,
80400,,2024-09-25,05:58:59,,
120044,,2024-09-25,06:01:35,,
170293,,2024-09-25,06:01:40,,
920132,,2024-09-25,06:03:43,,
130024,,2024-09-25,06:04:46,,
100027,,2024-09-25,06:07:12,,
170311,,2024-09-25,06:07:17,,
110104,,2024-09-25,06:07:23,,
70521,,2024-09-25,06:07:30,,
40060,,2024-09-25,06:11:18,,
990217,,2024-09-25,06:38:52,,
110068,,2024-09-25,06:41:24,,
110068,,2024-09-25,06:41:29,,
160048,,2024-09-25,06:43:07,,
30398,,2024-09-25,06:51:43,,
170126,,2024-09-25,06:57:01,,
170333,,2024-09-25,07:05:24,,
30363,,2024-09-25,07:17:17,,
160007,,2024-09-25,07:45:04,,
160007,,2024-09-25,07:45:05,,
210057,,2024-09-25,07:51:03,,
190020,,2024-09-25,07:52:29,,
910184,,2024-09-25,07:55:07,,
70123,,2024-09-25,07:56:24,,
150089,,2024-09-25,08:23:33,,
30147,,2024-09-25,08:32:13,,
190058,,2024-09-25,08:35:21,,
  09-0089,,2024-09-25,08:38:17,,
170341,,2024-09-25,09:00:55,,
170341,,2024-09-25,09:00:56,,
220002,,2024-09-25,09:14:49,,
160091,,2024-09-25,09:17:41,,
210055,,2024-09-25,09:28:49,,
910342,,2024-09-25,11:41:17,,
170126,,2024-09-25,13:43:37,,
110136,,2024-09-25,13:43:44,,
40381,,2024-09-25,13:48:23,,
110103,,2024-09-25,13:58:41,,
120038,,2024-09-25,14:03:02,,
80400,,2024-09-25,14:48:56,,
110068,,2024-09-25,15:09:06,,
110068,,2024-09-25,15:09:11,,
160048,,2024-09-25,15:30:01,,
990217,,2024-09-25,17:01:03,,
30363,,2024-09-25,17:03:53,,
920132,,2024-09-25,17:06:02,,
160091,,2024-09-25,17:16:55,,
170333,,2024-09-25,17:32:33,,
210055,,2024-09-25,17:40:15,,
120048,,2024-09-25,18:00:11,,
120048,,2024-09-25,18:00:12,,
100051,,2024-09-25,18:00:17,,
70123,,2024-09-25,18:01:54,,
30398,,2024-09-25,18:03:08,,
210057,,2024-09-25,18:03:56,,
220050,,2024-09-25,18:10:08,,
190058,,2024-09-25,18:12:38,,
  09-0089,,2024-09-25,18:32:37,,
160007,,2024-09-25,19:05:08,,
170293,,2024-09-25,19:34:00,,
150089,,2024-09-25,19:38:22,,
120044,,2024-09-25,20:00:39,,
910184,,2024-09-25,20:12:35,,
40060,,2024-09-25,20:33:34,,
40060,,2024-09-25,20:33:39,,
160076,,2024-09-25,20:59:19,,
170311,,2024-09-25,21:30:49,,
130012,,2024-09-25,21:35:49,,
100027,,2024-09-25,21:37:01,,
130024,,2024-09-25,22:00:03,,
910342,,2024-09-25,22:00:16,,
110136,,2024-09-25,22:00:20,,
110136,,2024-09-25,22:00:22,,
110103,,2024-09-25,22:00:27,,
170126,,2024-09-25,22:00:28,,
110104,,2024-09-25,22:11:18,,
40381,,2024-09-25,22:46:49,,
30147,,2024-09-25,23:17:43,,
120038,,2024-09-26,04:54:41,,
120048,,2024-09-26,05:28:03,,
100051,,2024-09-26,05:45:18,,
220050,,2024-09-26,05:50:08,,
190020,,2024-09-26,06:00:18,,
190020,,2024-09-26,06:00:19,,
100027,,2024-09-26,06:00:31,,
120044,,2024-09-26,06:00:37,,
170293,,2024-09-26,06:00:42,,
160076,,2024-09-26,06:00:48,,
170311,,2024-09-26,06:01:03,,
110104,,2024-09-26,06:01:41,,
80400,,2024-09-26,06:02:09,,
130024,,2024-09-26,06:03:39,,
70521,,2024-09-26,06:09:50,,
40060,,2024-09-26,06:21:55,,
110068,,2024-09-26,06:29:28,,
990217,,2024-09-26,06:46:43,,
30398,,2024-09-26,06:49:26,,
130012,,2024-09-26,07:02:22,,
170333,,2024-09-26,07:14:57,,
170333,,2024-09-26,07:14:58,,
30363,,2024-09-26,07:33:37,,
160007,,2024-09-26,07:50:08,,
160007,,2024-09-26,07:50:13,,
910184,,2024-09-26,07:53:36,,
910184,,2024-09-26,07:53:37,,
50370,,2024-09-26,07:58:15,,
150089,,2024-09-26,08:02:11,,
160048,,2024-09-26,08:15:29,,
160048,,2024-09-26,08:15:30,,
70123,,2024-09-26,08:21:58,,
  09-0089,,2024-09-26,08:58:19,,
30147,,2024-09-26,09:04:17,,
170341,,2024-09-26,09:11:09,,
160091,,2024-09-26,09:11:15,,
210057,,2024-09-26,09:11:42,,
140025,,2024-09-26,09:12:34,,
190020,,2024-09-26,12:34:55,,
190020,,2024-09-26,12:34:58,,
100027,,2024-09-26,13:09:54,,
110136,,2024-09-26,13:32:35,,
40381,,2024-09-26,13:44:16,,
910342,,2024-09-26,13:56:38,,
130012,,2024-09-26,14:04:11,,
120038,,2024-09-26,14:04:19,,
110103,,2024-09-26,14:06:20,,
170126,,2024-09-26,14:53:06,,
80400,,2024-09-26,15:01:22,,
170333,,2024-09-26,16:34:22,,
170333,,2024-09-26,16:34:23,,
140025,,2024-09-26,16:35:07,,
40060,,2024-09-26,16:37:02,,
990217,,2024-09-26,17:03:58,,
110068,,2024-09-26,17:06:14,,
110068,,2024-09-26,17:06:22,,
110068,,2024-09-26,17:06:29,,
110068,,2024-09-26,17:06:34,,
160091,,2024-09-26,17:29:50,,
70521,,2024-09-26,17:44:08,,
170341,,2024-09-26,17:44:18,,
170341,,2024-09-26,17:44:19,,
30147,,2024-09-26,17:55:34,,
30363,,2024-09-26,17:59:09,,
100051,,2024-09-26,18:03:04,,
120048,,2024-09-26,18:03:15,,
70123,,2024-09-26,18:10:22,,
30398,,2024-09-26,18:12:46,,
170341,,2024-09-26,18:15:31,,
170341,,2024-09-26,18:15:32,,
160048,,2024-09-26,18:17:04,,
210055,,2024-09-26,18:24:09,,
210057,,2024-09-26,18:33:56,,
160007,,2024-09-26,19:00:06,,
150089,,2024-09-26,19:00:13,,
220050,,2024-09-26,19:00:33,,
160076,,2024-09-26,19:10:21,,
  09-0089,,2024-09-26,19:14:30,,
50370,,2024-09-26,19:31:30,,
910184,,2024-09-26,19:34:58,,
910184,,2024-09-26,19:34:59,,
190020,,2024-09-26,20:36:05,,
190020,,2024-09-26,20:36:07,,
190020,,2024-09-26,20:36:08,,
120044,,2024-09-26,20:52:30,,
170293,,2024-09-26,21:34:49,,
170311,,2024-09-26,21:51:10,,
130024,,2024-09-26,21:57:03,,
910342,,2024-09-26,22:00:03,,
130012,,2024-09-26,22:00:35,,
110103,,2024-09-26,22:00:52,,
110136,,2024-09-26,22:05:24,,
130012,,2024-09-26,22:46:38,,
110104,,2024-09-26,22:54:20,,
120038,,2024-09-27,04:58:30,,
120048,,2024-09-27,05:38:09,,
100051,,2024-09-27,05:47:24,,
80400,,2024-09-27,05:53:47,,
80400,,2024-09-27,05:53:48,,
920132,,2024-09-27,05:55:23,,
220050,,2024-09-27,05:55:58,,
120044,,2024-09-27,06:02:07,,
170293,,2024-09-27,06:02:12,,
130024,,2024-09-27,06:04:06,,
160076,,2024-09-27,06:04:17,,
170311,,2024-09-27,06:13:14,,
40060,,2024-09-27,06:13:23,,
100027,,2024-09-27,06:15:53,,
70521,,2024-09-27,06:34:25,,
990217,,2024-09-27,06:42:23,,
110068,,2024-09-27,06:49:22,,
110068,,2024-09-27,06:49:27,,
30398,,2024-09-27,06:53:01,,
110104,,2024-09-27,06:53:50,,
170126,,2024-09-27,07:01:03,,
170333,,2024-09-27,07:04:28,,
160007,,2024-09-27,07:41:30,,
910184,,2024-09-27,07:45:32,,
50370,,2024-09-27,07:54:26,,
150089,,2024-09-27,08:03:07,,
70123,,2024-09-27,08:15:27,,
160048,,2024-09-27,08:19:46,,
  09-0089,,2024-09-27,08:33:34,,
190058,,2024-09-27,08:34:33,,
210055,,2024-09-27,08:47:35,,
210057,,2024-09-27,08:59:20,,
170341,,2024-09-27,09:12:05,,
170341,,2024-09-27,09:12:09,,
160091,,2024-09-27,09:27:15,,
910342,,2024-09-27,11:37:46,,
  09-0089,,2024-09-27,12:26:50,,
110136,,2024-09-27,13:39:30,,
130012,,2024-09-27,13:53:11,,
130012,,2024-09-27,13:53:12,,
120038,,2024-09-27,14:00:57,,
80400,,2024-09-27,14:36:25,,
