Notes:,,,,,
Please do not change the template headings,,,,,
"Date should be in YYYY-MM-DD Format, Card Type Shoulde Be 0, 1, 2, 3, 4, 5",,,,,
"If you are overwriting existing attendance records, 'ID' column mandatory",,,,,
Biometrics ID,Card Type,Date,Time,Location,Device ID
2016061700,3,2024-11-29,12:48:31,Manual Upload 11-29-2051,
2010010401,2,2024-11-29,12:47:42,Manual Upload 11-29-2052,
2009072200,3,2024-11-29,12:46:59,Manual Upload 11-29-2053,
2024091806,3,2024-11-29,12:46:37,Manual Upload 11-29-2054,
2019090500,2,2024-11-29,12:45:53,Manual Upload 11-29-2055,
2023081601,2,2024-11-29,12:45:43,Manual Upload 11-29-2056,
2018051800,2,2024-11-29,12:45:34,Manual Upload 11-29-2057,
2016052300,2,2024-11-29,12:45:04,Manual Upload 11-29-2058,
1997100500,2,2024-11-29,12:43:14,Manual Upload 11-29-2059,
2015010500,2,2024-11-29,12:41:23,Manual Upload 11-29-2060,
2013050600,2,2024-11-29,12:39:37,Manual Upload 11-29-2061,
2019051600,2,2024-11-29,12:36:04,Manual Upload 11-29-2062,
2022060100,3,2024-11-29,12:33:47,Manual Upload 11-29-2063,
2022081001,3,2024-11-29,12:28:44,Manual Upload 11-29-2064,
2023081600,2,2024-11-29,12:24:25,Manual Upload 11-29-2065,
2018071800,2,2024-11-29,12:20:12,Manual Upload 11-29-2066,
2022051100,3,2024-11-29,12:16:39,Manual Upload 11-29-2067,
2012092900,2,2024-11-29,12:12:45,Manual Upload 11-29-2068,
2014080100,3,2024-11-29,12:09:15,Manual Upload 11-29-2069,
2024091802,3,2024-11-29,11:58:48,Manual Upload 11-29-2070,
2010022600,3,2024-11-29,11:57:40,Manual Upload 11-29-2071,
2022060100,2,2024-11-29,11:52:22,Manual Upload 11-29-2072,
2022010500,3,2024-11-29,11:50:36,Manual Upload 11-29-2073,
2016061700,2,2024-11-29,11:47:14,Manual Upload 11-29-2074,
2009072200,2,2024-11-29,11:46:55,Manual Upload 11-29-2075,
2022081001,2,2024-11-29,11:46:12,Manual Upload 11-29-2076,
2024091806,2,2024-11-29,11:40:05,Manual Upload 11-29-2077,
2010060500,3,2024-11-29,11:27:27,Manual Upload 11-29-2078,
2022051100,2,2024-11-29,11:18:04,Manual Upload 11-29-2079,
2015010300,3,2024-11-29,11:13:33,Manual Upload 11-29-2080,
2010022600,2,2024-11-29,11:09:54,Manual Upload 11-29-2081,
2010060500,2,2024-11-29,11:06:35,Manual Upload 11-29-2082,
2014080100,2,2024-11-29,11:02:10,Manual Upload 11-29-2083,
2024091802,2,2024-11-29,11:01:38,Manual Upload 11-29-2084,
2022010500,2,2024-11-29,11:01:23,Manual Upload 11-29-2085,
2015010300,2,2024-11-29,10:58:37,Manual Upload 11-29-2086,
2006122101,0,2024-11-29,9:17:29,Manual Upload 11-29-2087,
2017091400,0,2024-11-29,9:03:38,Manual Upload 11-29-2088,
2010010401,0,2024-11-29,8:42:07,Manual Upload 11-29-2089,
2015010500,0,2024-11-29,8:25:37,Manual Upload 11-29-2090,
2023041200,0,2024-11-29,8:07:10,Manual Upload 11-29-2091,
2018090500,0,2024-11-29,7:56:18,Manual Upload 11-29-2092,
2016052300,0,2024-11-29,7:48:47,Manual Upload 11-29-2093,
2015010300,0,2024-11-29,7:27:54,Manual Upload 11-29-2094,
2022081001,0,2024-11-29,7:27:02,Manual Upload 11-29-2095,
2014080100,0,2024-11-29,7:22:33,Manual Upload 11-29-2096,
2013080100,1,2024-11-29,7:22:19,Manual Upload 11-29-2097,
2024091801,1,2024-11-29,7:13:31,Manual Upload 11-29-2098,
2019081500,1,2024-11-29,7:12:59,Manual Upload 11-29-2099,
2021021701,1,2024-11-29,7:12:48,Manual Upload 11-29-2100,
2016061700,0,2024-11-29,7:12:42,Manual Upload 11-29-2101,
2024112000,1,2024-11-29,7:08:44,Manual Upload 11-29-2102,
2019061300,1,2024-11-29,7:08:14,Manual Upload 11-29-2103,
2022011200,1,2024-11-29,7:07:47,Manual Upload 11-29-2104,
2007102200,1,2024-11-29,7:07:40,Manual Upload 11-29-2105,
2019070300,1,2024-11-29,7:06:38,Manual Upload 11-29-2106,
2021021700,1,2024-11-29,7:06:08,Manual Upload 11-29-2107,
2005101100,1,2024-11-29,7:03:05,Manual Upload 11-29-2108,
2013021300,1,2024-11-29,7:02:37,Manual Upload 11-29-2109,
2024021600,1,2024-11-29,7:02:26,Manual Upload 11-29-2110,
2023110200,1,2024-11-29,7:01:11,Manual Upload 11-29-2111,
2012102101,1,2024-11-29,7:00:56,Manual Upload 11-29-2112,
2017042700,1,2024-11-29,7:00:34,Manual Upload 11-29-2113,
2000090300,1,2024-11-29,7:00:23,Manual Upload 11-29-2114,
2000090300,0,2024-11-29,7:00:16,Manual Upload 11-29-2115,
2022060100,0,2024-11-29,6:59:16,Manual Upload 11-29-2116,
2024091804,0,2024-11-29,6:58:55,Manual Upload 11-29-2117,
2022051100,0,2024-11-29,6:57:08,Manual Upload 11-29-2118,
2024041600,0,2024-11-29,6:56:14,Manual Upload 11-29-2119,
2012092900,0,2024-11-29,6:55:23,Manual Upload 11-29-2120,
2004091100,0,2024-11-29,6:53:56,Manual Upload 11-29-2121,
2013050600,0,2024-11-29,6:49:27,Manual Upload 11-29-2122,
2024091806,0,2024-11-29,6:48:45,Manual Upload 11-29-2123,
2024112001,0,2024-11-29,6:48:11,Manual Upload 11-29-2124,
2017091400,0,2024-11-29,6:47:40,Manual Upload 11-29-2125,
2020022500,0,2024-11-29,6:46:44,Manual Upload 11-29-2126,
2024022100,0,2024-11-29,6:46:03,Manual Upload 11-29-2127,
2019051600,0,2024-11-29,6:43:15,Manual Upload 11-29-2128,
2024091800,0,2024-11-29,6:41:37,Manual Upload 11-29-2129,
2020012700,0,2024-11-29,6:40:04,Manual Upload 11-29-2130,
2018051800,0,2024-11-29,6:37:56,Manual Upload 11-29-2131,
2023081601,0,2024-11-29,6:37:51,Manual Upload 11-29-2132,
2010091502,0,2024-11-29,6:35:54,Manual Upload 11-29-2133,
2019090500,0,2024-11-29,6:29:14,Manual Upload 11-29-2134,
2024091802,0,2024-11-29,6:27:55,Manual Upload 11-29-2135,
1997100500,0,2024-11-29,6:27:28,Manual Upload 11-29-2136,
2009072200,0,2024-11-29,6:26:17,Manual Upload 11-29-2137,
2022010500,0,2024-11-29,6:25:27,Manual Upload 11-29-2138,
2010060500,0,2024-11-29,6:24:37,Manual Upload 11-29-2139,
2006122101,0,2024-11-29,6:24:08,Manual Upload 11-29-2140,
2022072200,0,2024-11-29,6:22:43,Manual Upload 11-29-2141,
2010022600,0,2024-11-29,6:21:47,Manual Upload 11-29-2142,
2023081600,0,2024-11-29,6:21:35,Manual Upload 11-29-2143,
2006122100,1,2024-11-29,6:00:53,Manual Upload 11-29-2144,
2013080100,3,2024-11-29,5:42:59,Manual Upload 11-29-2145,
2017042700,3,2024-11-29,5:42:41,Manual Upload 11-29-2146,
2017042700,2,2024-11-29,5:27:12,Manual Upload 11-29-2147,
2024091801,3,2024-11-29,5:26:40,Manual Upload 11-29-2148,
2013080100,2,2024-11-29,5:26:24,Manual Upload 11-29-2149,
2024091801,2,2024-11-29,5:11:55,Manual Upload 11-29-2150,
2024112000,3,2024-11-29,4:29:14,Manual Upload 11-29-2151,
2005101100,3,2024-11-29,4:16:12,Manual Upload 11-29-2152,
2019081500,3,2024-11-29,4:07:36,Manual Upload 11-29-2153,
2021021700,3,2024-11-29,4:04:34,Manual Upload 11-29-2154,
2005101100,2,2024-11-29,4:04:22,Manual Upload 11-29-2155,
2000090300,3,2024-11-29,4:00:45,Manual Upload 11-29-2156,
2024112000,2,2024-11-29,3:57:44,Manual Upload 11-29-2157,
2000090300,2,2024-11-29,3:52:33,Manual Upload 11-29-2158,
2019081500,2,2024-11-29,3:48:58,Manual Upload 11-29-2159,
2021021700,2,2024-11-29,3:44:15,Manual Upload 11-29-2160,
2019070300,3,2024-11-29,3:23:22,Manual Upload 11-29-2161,
2021021701,3,2024-11-29,3:22:23,Manual Upload 11-29-2162,
2007102200,3,2024-11-29,3:22:09,Manual Upload 11-29-2163,
2017042700,3,2024-11-29,3:19:18,Manual Upload 11-29-2164,
2024021600,3,2024-11-29,3:15:35,Manual Upload 11-29-2165,
2007102200,2,2024-11-29,3:11:33,Manual Upload 11-29-2166,
2021021701,2,2024-11-29,3:03:14,Manual Upload 11-29-2167,
2019070300,2,2024-11-29,3:01:04,Manual Upload 11-29-2168,
2024021600,2,2024-11-29,2:59:57,Manual Upload 11-29-2169,
2024091801,3,2024-11-29,2:51:32,Manual Upload 11-29-2170,
2017042700,2,2024-11-29,2:49:43,Manual Upload 11-29-2171,
2019061300,3,2024-11-29,2:04:31,Manual Upload 11-29-2172,
2013080100,3,2024-11-29,2:02:12,Manual Upload 11-29-2173,
2024091801,2,2024-11-29,2:01:52,Manual Upload 11-29-2174,
2000090300,3,2024-11-29,1:54:42,Manual Upload 11-29-2175,
2019061300,2,2024-11-29,1:49:10,Manual Upload 11-29-2176,
2007102200,3,2024-11-29,1:41:34,Manual Upload 11-29-2177,
2013021300,3,2024-11-29,1:18:42,Manual Upload 11-29-2178,
2019081500,3,2024-11-29,1:17:16,Manual Upload 11-29-2179,
2013080100,2,2024-11-29,1:11:32,Manual Upload 11-29-2180,
2000090300,2,2024-11-29,0:59:01,Manual Upload 11-29-2181,
2005101100,3,2024-11-29,0:54:26,Manual Upload 11-29-2182,
2019061300,3,2024-11-29,0:53:14,Manual Upload 11-29-2183,
2006122100,3,2024-11-29,0:45:46,Manual Upload 11-29-2184,
2022011200,3,2024-11-29,0:41:33,Manual Upload 11-29-2185,
2007102200,2,2024-11-29,0:33:33,Manual Upload 11-29-2186,
2013021300,2,2024-11-29,0:28:50,Manual Upload 11-29-2187,
2003021200,0,2024-11-29,0:26:16,Manual Upload 11-29-2188,
2023110200,3,2024-11-29,0:24:55,Manual Upload 11-29-2189,
2024112000,3,2024-11-29,0:23:26,Manual Upload 11-29-2190,
2019081500,2,2024-11-29,0:18:59,Manual Upload 11-29-2191,
2012102101,3,2024-11-29,0:11:43,Manual Upload 11-29-2192,
2021021701,3,2024-11-29,0:08:01,Manual Upload 11-29-2193,
2005101100,2,2024-11-29,0:01:21,Manual Upload 11-29-2194,
2019061300,2,2024-11-29,0:00:37,Manual Upload 11-29-2195,
2019070300,3,2024-11-28,23:54:44,Manual Upload 11-29-2196,
2021021700,3,2024-11-28,23:53:50,Manual Upload 11-29-2197,
2022011200,2,2024-11-28,23:50:13,Manual Upload 11-29-2198,
2024112000,2,2024-11-28,23:49:06,Manual Upload 11-29-2199,
2024021600,3,2024-11-28,23:36:04,Manual Upload 11-29-2200,
2023110200,2,2024-11-28,23:21:36,Manual Upload 11-29-2201,
2023110200,2,2024-11-28,23:21:34,Manual Upload 11-29-2202,
2006122100,2,2024-11-28,23:10:07,Manual Upload 11-29-2203,
2021021701,2,2024-11-28,23:09:23,Manual Upload 11-29-2204,
2019070300,2,2024-11-28,23:03:26,Manual Upload 11-29-2205,
2012102101,2,2024-11-28,23:02:17,Manual Upload 11-29-2206,
2024021600,2,2024-11-28,23:01:41,Manual Upload 11-29-2207,
2021021700,2,2024-11-28,23:00:02,Manual Upload 11-29-2208,
2000090300,3,2024-11-28,22:46:19,Manual Upload 11-29-2209,
2013080100,3,2024-11-28,22:46:05,Manual Upload 11-29-2210,
2017042700,3,2024-11-28,22:24:38,Manual Upload 11-29-2211,
2000090300,2,2024-11-28,22:21:46,Manual Upload 11-29-2212,
2013080100,2,2024-11-28,22:20:42,Manual Upload 11-29-2213,
2023110200,3,2024-11-28,22:20:17,Manual Upload 11-29-2214,
2019061300,3,2024-11-28,22:18:41,Manual Upload 11-29-2215,
2007102200,3,2024-11-28,22:11:34,Manual Upload 11-29-2216,
2024091801,3,2024-11-28,22:09:47,Manual Upload 11-29-2217,
2022011200,3,2024-11-28,22:09:40,Manual Upload 11-29-2218,
2023110200,2,2024-11-28,22:06:32,Manual Upload 11-29-2219,
2017042700,2,2024-11-28,22:05:02,Manual Upload 11-29-2220,
2019061300,2,2024-11-28,22:04:55,Manual Upload 11-29-2221,
2003021200,1,2024-11-28,22:04:47,Manual Upload 11-29-2222,
2024021600,3,2024-11-28,21:58:05,Manual Upload 11-29-2223,
2007102200,2,2024-11-28,21:54:37,Manual Upload 11-29-2224,
2013021300,3,2024-11-28,21:49:54,Manual Upload 11-29-2225,
2024091801,2,2024-11-28,21:45:25,Manual Upload 11-29-2226,
2022011200,2,2024-11-28,21:45:19,Manual Upload 11-29-2227,
2024021600,2,2024-11-28,21:37:58,Manual Upload 11-29-2228,
2019081500,3,2024-11-28,21:37:52,Manual Upload 11-29-2229,
2021021700,3,2024-11-28,21:37:32,Manual Upload 11-29-2230,
2005101100,3,2024-11-28,21:30:37,Manual Upload 11-29-2231,
2019081500,2,2024-11-28,21:29:27,Manual Upload 11-29-2232,
2021021700,2,2024-11-28,21:29:07,Manual Upload 11-29-2233,
2013021300,2,2024-11-28,21:26:16,Manual Upload 11-29-2234,
2019070300,3,2024-11-28,21:26:01,Manual Upload 11-29-2235,
2021021701,3,2024-11-28,21:22:08,Manual Upload 11-29-2236,
2012102101,3,2024-11-28,21:19:36,Manual Upload 11-29-2237,
2006122100,3,2024-11-28,21:18:56,Manual Upload 11-29-2238,
2005101100,2,2024-11-28,21:15:31,Manual Upload 11-29-2239,
2019070300,2,2024-11-28,21:09:13,Manual Upload 11-29-2240,
2021021701,2,2024-11-28,21:08:34,Manual Upload 11-29-2241,
2012102101,2,2024-11-28,21:01:01,Manual Upload 11-29-2242,
2006122100,2,2024-11-28,21:00:07,Manual Upload 11-29-2243,
2010010401,1,2024-11-28,20:20:48,Manual Upload 11-29-2244,
2018090500,1,2024-11-28,20:05:50,Manual Upload 11-29-2245,
2024041600,1,2024-11-28,19:56:00,Manual Upload 11-29-2246,
2013080100,0,2024-11-28,19:26:31,Manual Upload 11-29-2247,
2018030100,1,2024-11-28,19:15:13,Manual Upload 11-29-2248,
2024091800,1,2024-11-28,19:11:29,Manual Upload 11-29-2249,
2004091100,1,2024-11-28,19:10:56,Manual Upload 11-29-2250,
2020012700,1,2024-11-28,19:10:47,Manual Upload 11-29-2251,
2010060500,1,2024-11-28,19:09:36,Manual Upload 11-29-2252,
2018071800,1,2024-11-28,19:09:24,Manual Upload 11-29-2253,
2024091804,1,2024-11-28,19:09:16,Manual Upload 11-29-2254,
2010022600,1,2024-11-28,19:09:09,Manual Upload 11-29-2255,
2024112001,1,2024-11-28,19:08:39,Manual Upload 11-29-2256,
2024022100,1,2024-11-28,19:06:12,Manual Upload 11-29-2257,
2023081600,1,2024-11-28,19:04:26,Manual Upload 11-29-2258,
2022051100,1,2024-11-28,19:04:01,Manual Upload 11-29-2259,
2014080100,1,2024-11-28,19:03:55,Manual Upload 11-29-2260,
2013050600,1,2024-11-28,19:03:24,Manual Upload 11-29-2261,
2019051600,1,2024-11-28,19:02:35,Manual Upload 11-29-2262,
2024091806,1,2024-11-28,19:02:23,Manual Upload 11-29-2263,
2024091802,1,2024-11-28,19:00:59,Manual Upload 11-29-2264,
2009072200,1,2024-11-28,19:00:49,Manual Upload 11-29-2265,
2022060100,1,2024-11-28,19:00:43,Manual Upload 11-29-2266,
2006122101,1,2024-11-28,19:00:32,Manual Upload 11-29-2267,
1997100500,1,2024-11-28,19:00:22,Manual Upload 11-29-2268,
2022010500,1,2024-11-28,19:00:12,Manual Upload 11-29-2269,
2022072200,1,2024-11-28,19:00:03,Manual Upload 11-29-2270,
2021021701,0,2024-11-28,18:53:55,Manual Upload 11-29-2271,
2024112000,0,2024-11-28,18:53:20,Manual Upload 11-29-2272,
2021021700,0,2024-11-28,18:48:48,Manual Upload 11-29-2273,
2013021300,0,2024-11-28,18:47:21,Manual Upload 11-29-2274,
2007102200,0,2024-11-28,18:45:31,Manual Upload 11-29-2275,
2006122100,0,2024-11-28,18:43:29,Manual Upload 11-29-2276,
2023110200,0,2024-11-28,18:42:30,Manual Upload 11-29-2277,
2000090300,0,2024-11-28,18:41:29,Manual Upload 11-29-2278,
2017042700,0,2024-11-28,18:41:09,Manual Upload 11-29-2279,
2022011200,0,2024-11-28,18:39:35,Manual Upload 11-29-2280,
2024091801,0,2024-11-28,18:35:57,Manual Upload 11-29-2281,
2019081500,0,2024-11-28,18:35:10,Manual Upload 11-29-2282,
2023081601,1,2024-11-28,18:32:53,Manual Upload 11-29-2283,
2024021600,0,2024-11-28,18:30:02,Manual Upload 11-29-2284,
2019061300,0,2024-11-28,18:28:23,Manual Upload 11-29-2285,
2019070300,0,2024-11-28,18:27:51,Manual Upload 11-29-2286,
2012102101,0,2024-11-28,18:25:00,Manual Upload 11-29-2287,
2005101100,0,2024-11-28,18:13:10,Manual Upload 11-29-2288,
2015010500,1,2024-11-28,18:02:35,Manual Upload 11-29-2289,
2018051800,1,2024-11-28,18:01:45,Manual Upload 11-29-2290,
2015010300,1,2024-11-28,18:00:49,Manual Upload 11-29-2291,
2023041200,1,2024-11-28,18:00:08,Manual Upload 11-29-2292,
2019090500,1,2024-11-28,17:18:24,Manual Upload 11-29-2293,
2020012700,3,2024-11-28,17:01:50,Manual Upload 11-29-2294,
2013050600,3,2024-11-28,16:55:03,Manual Upload 11-29-2295,
2016061700,1,2024-11-28,16:52:18,Manual Upload 11-29-2296,
2024091806,3,2024-11-28,16:37:34,Manual Upload 11-29-2297,
2013050600,2,2024-11-28,16:35:12,Manual Upload 11-29-2298,
2024091806,2,2024-11-28,16:17:30,Manual Upload 11-29-2299,
1997100500,3,2024-11-28,16:16:58,Manual Upload 11-29-2300,
2024022100,3,2024-11-28,16:12:24,Manual Upload 11-29-2301,
2015010300,3,2024-11-28,16:06:52,Manual Upload 11-29-2302,
2016052300,1,2024-11-28,16:05:30,Manual Upload 11-29-2303,
2020012700,2,2024-11-28,16:03:08,Manual Upload 11-29-2304,
2012092900,1,2024-11-28,16:01:56,Manual Upload 11-29-2305,
2020022500,1,2024-11-28,16:00:27,Manual Upload 11-29-2306,
2022081001,1,2024-11-28,16:00:20,Manual Upload 11-29-2307,
2023033000,1,2024-11-28,16:00:10,Manual Upload 11-29-2308,
2010091502,1,2024-11-28,16:00:06,Manual Upload 11-29-2309,
2019051600,3,2024-11-28,15:55:23,Manual Upload 11-29-2310,
2024091802,3,2024-11-28,15:54:40,Manual Upload 11-29-2311,
2024022100,2,2024-11-28,15:54:33,Manual Upload 11-29-2312,
2024112001,3,2024-11-28,15:46:34,Manual Upload 11-29-2313,
2018071800,3,2024-11-28,15:43:29,Manual Upload 11-29-2314,
1997100500,2,2024-11-28,15:43:19,Manual Upload 11-29-2315,
2023081600,3,2024-11-28,15:41:57,Manual Upload 11-29-2316,
2009072200,3,2024-11-28,15:41:32,Manual Upload 11-29-2317,
2022051100,3,2024-11-28,15:41:17,Manual Upload 11-29-2318,
2010022600,3,2024-11-28,15:40:58,Manual Upload 11-29-2319,
2019051600,2,2024-11-28,15:39:44,Manual Upload 11-29-2320,
2022081001,3,2024-11-28,15:36:39,Manual Upload 11-29-2321,
2023081600,2,2024-11-28,15:33:40,Manual Upload 11-29-2322,
2024091802,2,2024-11-28,15:31:51,Manual Upload 11-29-2323,
2022060100,3,2024-11-28,15:30:36,Manual Upload 11-29-2324,
2006122101,3,2024-11-28,15:30:10,Manual Upload 11-29-2325,
2024112001,2,2024-11-28,15:29:45,Manual Upload 11-29-2326,
2014080100,3,2024-11-28,15:22:53,Manual Upload 11-29-2327,
2010022600,2,2024-11-28,15:21:05,Manual Upload 11-29-2328,
2022081001,2,2024-11-28,15:20:47,Manual Upload 11-29-2329,
2009072200,2,2024-11-28,15:20:18,Manual Upload 11-29-2330,
2022010500,3,2024-11-28,15:19:21,Manual Upload 11-29-2331,
2022051100,2,2024-11-28,15:19:00,Manual Upload 11-29-2332,
2006122101,2,2024-11-28,15:17:02,Manual Upload 11-29-2333,
2015010300,2,2024-11-28,15:13:34,Manual Upload 11-29-2334,
2022060100,2,2024-11-28,15:10:05,Manual Upload 11-29-2335,
2018090500,3,2024-11-28,15:05:21,Manual Upload 11-29-2336,
2022072200,3,2024-11-28,15:02:38,Manual Upload 11-29-2337,
2022010500,2,2024-11-28,15:01:18,Manual Upload 11-29-2338,
2014080100,2,2024-11-28,15:00:46,Manual Upload 11-29-2339,
2004091100,3,2024-11-28,14:58:20,Manual Upload 11-29-2340,
2023041200,3,2024-11-28,14:58:06,Manual Upload 11-29-2341,
2022072200,2,2024-11-28,14:47:34,Manual Upload 11-29-2342,
2024091800,3,2024-11-28,14:42:33,Manual Upload 11-29-2343,
2018071800,2,2024-11-28,14:39:03,Manual Upload 11-29-2344,
2018090500,2,2024-11-28,14:29:53,Manual Upload 11-29-2345,
2023041200,2,2024-11-28,14:22:14,Manual Upload 11-29-2346,
2004091100,2,2024-11-28,14:18:21,Manual Upload 11-29-2347,
2024041600,3,2024-11-28,14:16:47,Manual Upload 11-29-2348,
2010060500,3,2024-11-28,14:12:12,Manual Upload 11-29-2349,
2010010401,3,2024-11-28,14:11:32,Manual Upload 11-29-2350,
2018051800,3,2024-11-28,14:09:18,Manual Upload 11-29-2351,
2023081601,3,2024-11-28,14:09:12,Manual Upload 11-29-2352,
2024022100,3,2024-11-28,14:05:31,Manual Upload 11-29-2353,
2019090500,3,2024-11-28,14:03:07,Manual Upload 11-29-2354,
2019051600,3,2024-11-28,13:54:24,Manual Upload 11-29-2355,
2006122101,3,2024-11-28,13:53:15,Manual Upload 11-29-2356,
2015010500,3,2024-11-28,13:49:02,Manual Upload 11-29-2357,
2023033000,3,2024-11-28,13:41:42,Manual Upload 11-29-2358,
2024091800,2,2024-11-28,13:36:29,Manual Upload 11-29-2359,
2010060500,2,2024-11-28,13:29:51,Manual Upload 11-29-2360,
2024022100,2,2024-11-28,13:25:28,Manual Upload 11-29-2361,
2023033000,2,2024-11-28,13:24:55,Manual Upload 11-29-2362,
1997100500,3,2024-11-28,13:23:32,Manual Upload 11-29-2363,
2016061700,3,2024-11-28,13:23:24,Manual Upload 11-29-2364,
2013050600,3,2024-11-28,13:20:17,Manual Upload 11-29-2365,
2015010300,3,2024-11-28,13:18:29,Manual Upload 11-29-2366,
2015010500,2,2024-11-28,13:18:11,Manual Upload 11-29-2367,
2023081600,3,2024-11-28,13:10:35,Manual Upload 11-29-2368,
2024041600,2,2024-11-28,13:09:07,Manual Upload 11-29-2369,
2019051600,2,2024-11-28,13:07:48,Manual Upload 11-29-2370,
2012092900,3,2024-11-28,13:04:35,Manual Upload 11-29-2371,
2015010300,2,2024-11-28,13:04:20,Manual Upload 11-29-2372,
2010010401,2,2024-11-28,13:03:11,Manual Upload 11-29-2373,
2024112001,3,2024-11-28,13:00:45,Manual Upload 11-29-2374,
2006122101,2,2024-11-28,13:00:29,Manual Upload 11-29-2375,
2019090500,2,2024-11-28,12:59:38,Manual Upload 11-29-2376,
2023081601,2,2024-11-28,12:59:22,Manual Upload 11-29-2377,
2018051800,2,2024-11-28,12:59:17,Manual Upload 11-29-2378,
2024091804,3,2024-11-28,12:53:32,Manual Upload 11-29-2379,
2018030100,3,2024-11-28,12:52:54,Manual Upload 11-29-2380,
1997100500,2,2024-11-28,12:50:01,Manual Upload 11-29-2381,
2022060100,3,2024-11-28,12:48:44,Manual Upload 11-29-2382,
2024091806,3,2024-11-28,12:44:33,Manual Upload 11-29-2383,
2016052300,3,2024-11-28,12:43:56,Manual Upload 11-29-2384,
2009072200,3,2024-11-28,12:43:46,Manual Upload 11-29-2385,
2012102100,1,2024-11-28,12:43:35,Manual Upload 11-29-2386,
2020022500,3,2024-11-28,12:42:30,Manual Upload 11-29-2387,
2010022600,3,2024-11-28,12:41:40,Manual Upload 11-29-2388,
2013050600,2,2024-11-28,12:23:28,Manual Upload 11-29-2389,
2016061700,2,2024-11-28,12:06:13,Manual Upload 11-29-2390,
2012092900,2,2024-11-28,12:06:06,Manual Upload 11-29-2391,
2024112001,2,2024-11-28,12:05:49,Manual Upload 11-29-2392,
2024091802,3,2024-11-28,12:03:17,Manual Upload 11-29-2393,
2023081600,2,2024-11-28,12:03:07,Manual Upload 11-29-2394,
2022060100,2,2024-11-28,11:59:27,Manual Upload 11-29-2395,
2020022500,2,2024-11-28,11:59:12,Manual Upload 11-29-2396,
2014080100,3,2024-11-28,11:57:38,Manual Upload 11-29-2397,
2010022600,2,2024-11-28,11:56:11,Manual Upload 11-29-2398,
2024091806,2,2024-11-28,11:54:03,Manual Upload 11-29-2399,
2022081001,3,2024-11-28,11:52:51,Manual Upload 11-29-2400,
2022051100,3,2024-11-28,11:50:32,Manual Upload 11-29-2401,
2009072200,2,2024-11-28,11:50:04,Manual Upload 11-29-2402,
2016052300,2,2024-11-28,11:47:56,Manual Upload 11-29-2403,
2022010500,3,2024-11-28,11:45:29,Manual Upload 11-29-2404,
2018030100,2,2024-11-28,11:43:13,Manual Upload 11-29-2405,
2024091804,2,2024-11-28,11:43:05,Manual Upload 11-29-2406,
2022081001,2,2024-11-28,11:21:08,Manual Upload 11-29-2407,
2010091502,3,2024-11-28,11:04:34,Manual Upload 11-29-2408,
2022051100,2,2024-11-28,11:04:24,Manual Upload 11-29-2409,
2024091802,2,2024-11-28,11:03:48,Manual Upload 11-29-2410,
2022010500,2,2024-11-28,11:02:42,Manual Upload 11-29-2411,
2014080100,2,2024-11-28,11:00:31,Manual Upload 11-29-2412,
2012102100,3,2024-11-28,10:49:41,Manual Upload 11-29-2413,
2012102100,2,2024-11-28,10:35:36,Manual Upload 11-29-2414,
2010091502,2,2024-11-28,10:31:09,Manual Upload 11-29-2415,
